name,description,imagelink,price,rating,merchant
"iPhone 12 64gb / Mini 64 White Black Blue Green Red iBox Dualsim - 12 Mini inter, Red","Setiap pembelian unit di ""STUDIO PONSEL"" Official Store
CASHBACK HINGGA 300RB
GRATIS ONGKIR DAN ASURANSI PENGIRIMAN PENGIRIMAN
FREE TEMPERED GLASS ( Selama persedian masih ada )
FREE SILICONE CASE ( Selama persedian masih ada )

100% Original Apple BUKAN Refurbished
BNIB (Brand New In Box)
Segel Greenpeel
Garansi belum aktif

VARIAN :
- 12 INTER : iPhone 12 Garansi inter . IMEI Aman
- 12 Mini INTER: iPhone 12 Mini Garansi Inter . IMEI Aman
- 12 Single iBox : : iPhone 12 Garansi iBox / Resmi Indo . IMEI Terdaftar
- 12 Mini iBox : iPhone 12 Mini Garansi iBox / Resmi Indo . IMEI TERDAFTAR

Type lainya
iPhone 12 64gb dan mini 64gb


iPhone 12 128gb dan mini 128gb


iPhone 12 256gb dan mini 256gb


iPhone 12 pro 128gb dan promax 128gb


iPhone 12 Pro 256gb dan promax 256gb


iPhone 12 pro 512gb dan promax 512gb


Tersedia Aksesoris untuk iPhone 12 Series kamu
- Adaptor 20w
- Magsafe
- case support magsafe

Whats in the Box :
- iPhone
- USB-C to Lightning Cable

#PRODUK#
* Barang BNIB ( Brand New In Box ) NEW ORIGINAL DAN SEGEL
* Garansi 1 Tahun All Product [ Garansi kita bantu claim ]
* Garansi Personal 7x24 Jam [ Jika saat barang di terima ada cacat produksi, unit kita ganti baru ]
* Untuk iPhone garansi resmi indo akan di aktifkan dahulu sebelum dikirim , untuk keperluan garansi

#STUDIO PONSEL#
- Official Store Tokopedia ( Toko terpercaya, berkerjasama dengan tokopedia)
-
- Cashback up to 300rb
- Free Ongkir up to 30rb
- Good Service, Great After Sales
* Next Order : Diskon Harga",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/21/83195dfc-fd8c-4fd3-a4a9-103a6ea7bb39.jpg.webp?ect=4g,10376000,4.9,Studio Ponsel
OPPO Reno4 F Smartphone 8GB/128GB (Garansi Resmi) - Hitam,"OPPO Reno4 F Specifications

Dimensions/Weight
Height: 160.14 mm
Width: 73.77 mm
Thickness: 7.48 mm
Weight: Approximately 164 g

Basic Parameters
Color: Matte Black, Metallic White
Operating System: ColorOS 7.2, based on Android 10
CPU: MediaTek Helio P95（MT6779V）
GPU: IMG 9XM-HP8 GPU (PowerVR gm9446) @970MHz
Battery: 3890/4000mAh(Min/Typ)
18W Fast Charging
35 Minute Charging Time (100%)
RAM: 8GB
Storage: 128GB
External Storage Expendable up to 256GB
Sim: Dual Nano Sim Card
USB Type-C
Audio Input: 3.5 mm

Display
Size: 6.43'' AMOLED
Touchscreen: Multi-touch, Capacitive Screen
Resolution: 2400*1080
Refresh Rate: 60Hz
Colors: 16.7 million colors
Screen Ratio: 90,67%

Camera
Rear Camera: 48MP (GM1ST) + 8MP (Wide-angle Camera) + 2MP (Mono Camera) + 2MP (Mono Camera)
Sensor Size:
Main camera: Samsung GM1ST，1/2"" ，f/1.7，0.8μm
Wide angle: Hynix Hi846，1/4""，1.12μm，f/2.2
Mono: GalaxyCore GC02M1B，1/5""，1.75μm，f/2.4
Mono: GalaxyCore GC02M1B，1/5""，1.75μm，f/2.4
Main camera: 4.71mm
Wide angle: 1.66mm
Mono: Black/White 1.77mm
Mono: Black/White 1.77mm
Image Size: 8000 x 6000 (HD mode), 4000 x 3000 (normal mode)
Aperture:
Main camera: F1.7 + Wide angle: F2.2 + Macro: F2.4 + Filter: F2.4

Front Camera: 16 MP + 2 MPDual Punch Hole
Sensor Size: 1/3.09'，1.0㎛ + 1/5'，1.75㎛
Focal Length: 3.48mm + 2.13mm
Aperture: F2.4 + F2.4
Image Size:
Largest Size: 3468x4624（1600MP）

Optical image stabilization: No
Digital image stabilization: Yes
Optical zoom: No
Flash: LED fill light

Rear: Highest: 4K (30 frames/sec)1080P/720P@30fps/30fps
Slow Motion: 1080P@120fps, 720P@240fps
Video Stabilization: EIS platform
Video Ultra Steady: Yes

Game Boost: Yes (UU Accelarator)
Game Support:
1. PUBG supports up to 30FPS
2. Mobile legends supports up to 30FPS""

In The Box
OPPO Reno4 F*1, Adapter*1, Headset *1, Type C USB Cable*1, Important Info. Booklet with Warranty Card *1, Quick Start Guide *1, SIM Card Tool *1, Protective Film, pre-applied *1, Case *1",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/2/5b4b28fb-791f-423d-af84-900f919745d6.jpg.webp?ect=4g,3799000,4.9,OPPO OFFICIAL STORE
Samsung Galaxy A12 6/128 GB Garansi Resmi SEIN - Hitam,"Ready Stock *03 Agustus 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches,
PLATFORM OS Android 10
Chipset Mediatek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
Internal 128GB 6GB RAM
MAIN CAMERA Quad 48 MP, 5 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 8 MP, f/2.2
BATTERY Type Li-Po 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/29/520f7c61-b341-42e1-a829-9cb4cc5b1677.jpg.webp?ect=4g,2528000,4.9,Gudang-HP
APPLE IPHONE XR 2020 128GB GRS RESMI IBOX INDONESIA,"APPLE IPHONE XR 2020 128GB GRS RESMI IBOX INDONESIA

NOTE : APPLE IPHONE XR 2020 PRODUKSI YANG TERBARU (NEW PACKING) SUDAH TIDAK MENDAPAT KEPALA CHARGER DAN HEADSET.

100 % ORIGINAL BARU DAN SEGEL GREENPEEL (ASLI APPLE)
IMEI TERDAFTAR RESMI DI KEMENPERIN

SILAHKAN TANYA STOCK WARNA YANG READY SEBELUM ORDER !!! SEMUA PESANAN MASUK LANGSUNG DIPROSES DAN DIPACKING AMAN MENGGUNAKAN BUBBLE WRAP FREE, THX

BODY
Dimensions 150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in)
Weight 194 g (6.84 oz)
Build Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame (7000 series)
SIM Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China
IP67 dust/water resistant (up to 1m for 30 mins)
Apple Pay (Visa, MasterCard, AMEX certified)
DISPLAY
Type Liquid Retina IPS LCD, 625 nits (typ)
Size 6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio)
Resolution 828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)
Protection Scratch-resistant glass, oleophobic coating
True-tone
Wide color gamut
PLATFORM
OS iOS 12, upgradable to iOS 14.2
Chipset Apple A12 Bionic (7 nm)
CPU Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest)
GPU Apple GPU (4-core graphics)
MEMORY
Card slot No
Internal 128GB",https://images.tokopedia.net/img/cache/500-square/attachment/2021/3/24/65580410/65580410_90f00cdd-33fc-4c10-a1b4-f968600ef62a.jpg.webp?ect=4g,8659000,5,CMP phone
"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package","Promo Price sesuai stok yang tersedia
Unit baru dan terbatas
Silahkan cekout jika stok masih ada


Iphone XR - Garansi Resmi Apple
Green Peel
New Product
Garansi Resmi Apple indonesia

Product Air Pods pro Garansi Resmi
mungkin anda menyukainya


- Prodak Garansi 364 Hari
( Tidak Sampai Setahun )
Pada saat Aktifasi Connect Wifi

yang dipake dan diliat saat Claimb Garansi Adalah
Tgl Estimasi Expired Atau Nota Pembelian

Mohon Melalukan Pengecekan pada saat pembelian - sebelum Aktifasi

Untuk Pengecekan Bisa untuk Link
https://checkcoverage.apple.com

Perhatian !!
Mohon teliti pada saat menerima produk ,
Silahkan lalukan pengecekan status aktivasi terlebih dahulu , melalui link di bawah ini :
https://checkcoverage.apple.com/

Garansi Resmi
Tidak ada Garansi Toko
Dengan Mengaktifkan Prodak , Pembeli Wajib Mengikuti Kebijakan
Dan Garansi yg tertera

jam Operasional kami setiap harinya jam 11:30 - 18:30 Wib .
untuk pengiriman Gosend/ Grab maksimal setiap harinya terakhir jam 15:45Wib

prodak harus di asuransikan dari pihak penjual dan penbeli.
imei terdaftar di menki info.


ulasan Toko:


Prodak Prodak Lainnya:
PowerBank Original


Tambahkan Apple Adapter:


Tambahkan Apple Earpods:


Tambahkan Silikon:


Tambahkan Tempered Glass:


Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:",https://images.tokopedia.net/img/cache/500-square/attachment/2021/3/24/65580410/65580410_85c2e463-77ee-4b49-9961-b1ab60aa6fef.jpg.webp?ect=4g,7599000,5,Cv.Sentra inti pratama
Samsung Galaxy A32 8/128 - RAM 8GB / ROM 128GB - Garansi Resmi - Awesome Black,"Garansi Resmi SEIN

Layar 6.4"" Super AMOLED
Processor Octa Core 2GHz, 1.8GHz
Kamera Belakang 64.0 MP + 8.0 MP + 5.0 MP + 5.0 MP
Kamera Depan 20.0 MP
RAM 8GB
ROM 128GB
Dukungan Memori Eksternal MicroSD (Up to 1TB)
NFC : YES
Battery 5000mAh",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/26/906b47a9-50ff-4011-b941-31c02c73656a.jpg.webp?ect=4g,3669000,5,H2 Cellular
SAMSUNG GALAXY M31 - 6000mAh Battery - 6GB 128GB 6/128 - Garansi Resmi - Biru,"SAMSUNG GALAXY M31 6/128GB

GARANSI RESMI SEIN SAMSUNG INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- HITAM
- BIRU
- MERAH

Spesifikasi :

NETWORK
Technology GSM / HSPA / LTE
LAUNCH
Announced 2020, February 25
Status Available. Released 2020, March 5
BODY
Dimensions 159.2 x 75.1 x 8.9 mm (6.27 x 2.96 x 0.35 in)
Weight 191 g (6.74 oz)
Build Glass front (Gorilla Glass 3), plastic back, plastic frame
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY
Type Super AMOLED capacitive touchscreen, 16M colors
Size 6.4 inches, 96.7 cm2 (~80.9% screen-to-body ratio)
Resolution 1080 x 2340 pixels, 19.5:9 ratio (~411 ppi density)
Protection Corning Gorilla Glass 3
PLATFORM
OS Android 10.0; One UI 2.0
Chipset Exynos 9611 (10nm)
CPU Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)
GPU Mali-G72 MP3
MEMORY
Card slot microSDXC (dedicated slot)
Internal 64GB 6GB RAM, 128GB 6GB RAM
UFS 2.1
MAIN CAMERA
Triple 64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF
8 MP, f/2.2, 12mm (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, 25mm (macro), 1/5.0"", 1.12µm
5 MP, f/2.2, (depth)
Features LED flash, panorama, HDR
Video 2160p@30fps, 1080p@30fps, gyro-EIS
SELFIE CAMERA
Single 32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm
Features HDR
Video 2160p@30fps, 1080p@30fps
SOUND
Loudspeaker Yes
3.5mm jack Yes
COMMS
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
USB 2.0, Type-C 1.0 reversible connector
BATTERY
Non-removable Li-Po 6000 mAh battery",https://images.tokopedia.net/img/cache/500-square/attachment/2021/3/24/65580410/65580410_442389ac-d212-4008-8ef6-83fa839a1e12.jpg.webp?ect=4g,2899900,5,Shopyz ID
NOKIA 5.3 2020 6/64 6GB 64GB GARANSI RESMI TAM - Charcoal,"Nokia 5.3 6gb/64
100% original imee terdaftar
Garansi resmi nokia by
-Tam


Jaringan GSM / HSPA / LTE
Sistem Operasi Android 10
Prosesor Android 10, Android One
GPU Qualcomm SM6125 Snapdragon 665 (11 nm) Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)
RAM 6 GB
ROM 64 GB
Ukuran Layar 6.55 inch
Tipe Layar IPS LCD capacitive touchscreen, 16M colors
Resolusi Layar 720 x 1600 pixels, 20:9 ratio (~268 ppi density)
Kamera Belakang
Quad
13 MP, f/1.8, (wide), PDAF
5 MP, 13mm (ultrawide)
2 MP, (macro)
2 MP, (depth)

Kamera Depan 8 MP, f/2.0, (wide)
Fitur Kamera LED flash, HDR, panorama
Audio 3.5mm jack
WLAN Wi-Fi 802.11 b/g/n/ac, Wi-Fi Direct, hotspot
Bluetooth 4.2, A2DP, LE, aptX
GPS A-GPS, GLONASS, BDS
Sensor Fingerprint (rear-mounted), accelerometer, proximity, Ambient light
Baterai 4000 mAh
Pengisian Daya Type-C, Charging 10W
Slot Memori Eksternal MicroSD Slot
SIM Dual Nano SIM
Berat 185 g
Dimensi 164.3 x 76.6 x 8.5 mm
Lainnya NFC",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/17/cee185a6-7be7-4c84-8114-2665ce23cc8e.jpg.webp?ect=4g,2620000,4.9,murahmeriah shop
Samsung Galaxy A32 6/128 GB Garansi Resmi SEIN - Putih,"Ready Stock *03 Agustus 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM,
MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 20 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/16a8b26e-44e9-44b3-943c-85b315f27833.jpg.webp?ect=4g,3346000,4.9,Gudang-HP
Iphone XR 128GB Garansi Resmi Ibox / TAM,"- Display Type: 6.1 Inch, IPS LCD capacitive touchscreen, 16M colors, 828 x 1792 pixels
- Protection: Scratch-resistant glass, oleophobic coating
- OS: iOS 12, upgradable to iOS 12.1
- Chipset: Apple A12 Bionic (7 nm)
- CPU: Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest)
- GPU: Apple GPU (4-core graphics)
- Internal: 128B, 3 GB RAM
- Rear Camera: 12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4m, OIS, PDAF
- Front Camera: 7 MP, f/2.2, 32mm (standard)
- Sensors: Face ID, accelerometer, gyro, proximity, compass, barometer
- Battery: Non-removable Li-Ion 2942 mAh battery",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/9/54d0cc66-b19e-4d56-9ee8-1b014075832e.jpg.webp?ect=4g,8675000,5,LJS OFFICIAL
Samsung Galaxy A32 8/128 GB Garansi Resmi SEIN,"NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, January 13
Status Available. Released 2021, January 22
BODY Dimensions 164.2 x 76.1 x 9.1 mm (6.46 x 3.00 x 0.36 in)
Weight 205 g (7.23 oz)
SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type TFT
Size 6.5 inches, 102.0 cm2 (~81.6% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 11, One UI 3.0
Chipset MediaTek MT6853 Dimensity 720 5G (7 nm)
CPU Octa-core (2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G57 MC3
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM
MAIN CAMERA Quad 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, panorama, HDR
Video 4K@30fps, 1080p@30/120fps
SELFIE CAMERA Single 13 MP, f/2.2, (wide)
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes (market/region dependent)
Radio Unspecified
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Ion 5000 mAh, non-removable
Charging Fast charging 15W
MISC Colors Awesome Black, Awesome White, Awesome Blue, Awesome Violet",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/24/b2782e49-76bb-4eda-bfe4-d9a4563d1458.jpg.webp?ect=4g,3545000,4.8,LJS OFFICIAL
APPLE IPHONE 11 64GB GRS RESMI IBOX INDONESIA,"APPLE IPHONE 11 64GB GARANSI RESMI IBOX INDONESIA 1 TAHUN

100% ORIGINAL BARU DAN SEGEL GREENPEEL ( ASLI APPLE )

SILAHKAN TANYA STOCK WARNA YANG READY SEBELUM ORDER !!! SEMUA BARANG DIPACKING AMAN DAN DIKIRIM MENGGUNAKAN BUBBLE WRAP FREE..

Dimensions 150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in)
Weight 194 g (6.84 oz)
Build Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame (7000 series)
SIM Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China
IP68 dust/water resistant (up to 2m for 30 mins)
Apple Pay (Visa, MasterCard, AMEX certified)
DISPLAY Type Liquid Retina IPS LCD capacitive touchscreen, 16M colors
Size 6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio)
Resolution 828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)
Protection Scratch-resistant glass, oleophobic coating
625 nits max brightness
True-tone
Wide color gamut
120Hz touch-sensing
PLATFORM OS iOS 13, upgradable to iOS 13.3
Chipset Apple A13 Bionic (7 nm+)
CPU Hexa-core (2x2.65 GHz Lightning + 4x1.8 GHz Thunder)
GPU Apple GPU (4-core graphics)
MEMORY Card slot No
Internal 64GB 4GB RAM
MAIN CAMERA Dual 12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS
12 MP, f/2.4, 13mm (ultrawide)
Features Quad-LED dual-tone flash, HDR (photo/panorama)
Video 2160p@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.
SELFIE CAMERA Dual 12 MP, f/2.2, 23mm (wide)
SL 3D camera
Features HDR
Video 2160p@24/30/60fps, 1080p@30/60/120fps, gyro-EIS
SOUND Loudspeaker Yes, with stereo speakers
3.5mm jack No
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, QZSS
NFC Yes
Radio No
USB 2.0, proprietary reversible connector
FEATURES Sensors Face ID, accelerometer, gyro, proximity, compass, barometer
Siri natural language commands and dictation
BATTERY Non-removable Li-Ion 3110 mAh battery (11.91 Wh)
Charging Fast battery charging 18W: 50% in 30 min",https://images.tokopedia.net/img/cache/500-square/attachment/2020/3/9/158377069826757/158377069826757_a60159d0-035f-4846-bc55-470283653d9f.png.webp?ect=4g,9899000,5,CMP phone
UNEED 10000mAh Powerbank 20W Fast Charging PPS PD QC 3.0 - UPB111 - Hitam,"REKOMENDASI PRODUK UNEED LAINNYA :
Hybrid Pro Glass Screen Protector for Smartphone : https://www.tokopedia.com/uneed-indonesia/uneed-hybrid-pro-anti-break-screen-protector-handphone-full-cover-front-1pcs
Hybrid Pro Glass Screen Protector for Smartwatch : https://www.tokopedia.com/uneed-indonesia/uneed-hybrid-pro-anti-break-screen-protector-smartwatch-full-cover-front-1pcs
Kabel Power Delivery for iPhone 10 - 12 Series :

UNEED QUICKBOX E10 hadir dengan desain futuristik dan mampu menunjang mobilitas pengguna yang mencari powerbank dengan teknologi pengisian daya cepat.

20W PD Fast Charging (Compatibility Devices : Iphone 8 - 12 Series)
Dengan teknologi Power Delivery sehingga pengisian daya ke perangkat anda 2 kali lebih cepat di bandingkan pengisian normal, hanya dalam waktu kurang lebih 30 menit dapat mengisi daya perangkat anda hingga 50% (kecepatan pengisian ini baru bisa dicapai bila menggunakan kabel original apple ataupun kabel lainnya yang memiliki fitur POWER DELIVERY 3.0)

QUICK RE-CHARGE TECHNOLOGY
Dengan kapasitas sebesar 10.000mAh, umumnya powerbank membutuhkan waktu sekitar 20jam hingga terisi penuh, namun dengan teknologi QUICK RE-CHARGE yg dimiliki powerbank ini pengisian daya powerbank dapat lebih cepat

HIGHLIGHT
Quick Charge 3.0
Power Delivery 3.0 (max 20W)
Fast Charging 2A
Quick Re-charge
Dual Input
Triple Output

SPECIFICATION
Battery type : Li-Polymer
Model : UPB111
Output 1 - USB A DC 5V/3A, 9V/2A, 12V/1,5A
Output 2 - USB A DC 5V/3A, 9V/2A, 12V/1,5A
Output 3 - Type C 5V/3A, 9V/2,33A, 12V/1,7A
Input 1 - Micro USB 5V/2A, 9V/2A, 12V/1,5A
Input 2 - Type C 5V/3A, 9V/2A, 12V/1,5A
Capacity : 10.000mAh
Total Output : 20W

What's In the box :
1 pcs UNEED QuickBox UPB111
1 pcs Kabel USB A to Type C 2A (25cm)
1 pcs User Manual
1 pcs Kartu Garansi

PRODUCT DIMENSIONS
P x L x T : 137 x 68 x 16mm
Weight : 245g",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/30/9798b9bd-1a6b-4dc1-b647-87ea885949d2.jpg.webp?ect=4g,137540,4.9,Uneed Indonesia
REMAX Qc 3.0 & PD Dual Fast Charging 10000mAh Power Bank RPP-151 - WHITE,"powerbank boree series fashion style, simple design.
portable, polymer series, power indicator, simple stylem,
10.000mAh high capacity.
QC 3.0 Fast Charging
PD Dual Direction Fast Charging
size : 144x74x15mm
powerbank weight : 235g
input : 3.0A
output : 3.0A",https://images.tokopedia.net/img/cache/500-square/product-1/2020/10/7/83938127/83938127_9ec86009-3b30-4a93-975e-410b54a04864_700_700.webp?ect=4g,125000,4.9,Remax Indonesia Official
MiLi Power Magic II Fast Charging Powerbank Wireless 8000 mAh/ QC,"Jadwal Pengiriman Barang
Ekspedisi via (JNE REG / JTR)
Barang dikirim dihari yang sama jika order sebelum jam 15:00
Jika diatas jam tersebut maka akan dikirim dihari berikutnya.

Desain Power Bank Yang Compact & Berkualitas
MiLi turut menurunkan line-up power bank yang compact, portable dan cepat. MiLi Power Shine II hadir sebagai powerbank yang mendukung teknologi Quick Charge 3.0.
MiLi Perkenalkan Power Bank Yang Canggih
Selain Power Bank MiLi Power Shine II, ternyata ada lagi jajaran powerbank yang lebih canggih. Power Bank MiLi Power Magic II. Tidak kalah dengan yang sebelumnya, power bank ini juga memiliki desain yang elegan dan stylish. Belum lagi MiLi selaku produsennya menyempurnakan finishing bodinya dengan tekstur yang mulus. Disamping desain yang menawan, ternyata baterai Li-polymer yang tertanam didalamnya cukup kuat dan tahan lama. Kapasitasnya mencapai 8000 mAh. Meskipun sudah cukup besar Anda tetap akan disediakan indikator LED sebagaimana untuk mengetahui sisa pemakaian baterai. Yang paling menarik dari penggunaan Power Bank MiLi Magic II karena dukungan pengecasan tanpa kabel, alias nirkabel. Hebatnya lagi, powerbank ini support dengan fitur fast charging dan PD Charging. Kedua teknologi ini berguna untuk mempersingkat waktu pengisian baterai smartphone.

Mendukung pengisian cepat nirkabel untuk iPhone dan Samsung
Daya pengisian daya nirkabel 7.5W (kompatibel dengan iPhone X / 8/8 Plus)
Daya pengisian daya nirkabel 10W (kompatibel dengan Samsung S9 / S9 + / S8 / S8 + / S7 / Note 8, dll)
Mendukung berbagai format pengisian cepat
Kompatibel dengan iPhone X / 8 / 8Plus
SAMSUNG Note8 / S9 + / C9 Pro
HUAWEI Mate 10 / Mate 9 Pro / P10 Plus

Spesifikasi
Model : HB-G08
Colour : Black
Capacity : 8000mAh
Battery : Li-polymer battery
Material : PC+ABS
Dimension : 135 X 71.5 x 13.6mm
Input port : Type – C
Output port : Type – C, USB AF
Input : DC 5V/2A, 9V/2A
Output : DC 5V/3A, 9V/2A, 12V/1.5A
Wireless Charging Output power : 10W
Total output power : 18W",https://images.tokopedia.net/img/cache/500-square/product-1/2020/10/30/49451389/49451389_5312ca17-d779-48df-8ad0-100a192a092d_800_800.webp?ect=4g,139000,4.8,Mili Official Store
ZOLA Power Duo 5000mAh Powerbank Dan Charger 2 Output Fast Charge 2.4A,"DESKRIPSI :
Mengisi Daya Hanya Satu Kali, Daya Penuh untuk Perangkat dan Powerbank.

Tidak perlu bangun di tengah malam untuk mengganti perangkat, Power Duo akan mengisi ulang sendiri secara otomatis setelah membuat perangkat Anda sepenuhnya, membantu Anda tidur nyenyak dalam perjalanan.

Dengan Kapasitas 5000mAh

* Dapat mengisi 2 Perangkat Sekaligus.
* Bisa juga mengisi daya perangkat anda dan sekaligus mengisi batery yg ada di Power duo secara bersamaan dengan perangkat anda.
* dapat mengisi daya 2 perangkat hingga arus maksimum 2.1A ke perangkat Anda sekaligus.

Lebih Mudah Dibawa dengan Steker yang Dapat Dilipat.
Steker yang dapat dilipat membuatnya lebih portabel dan hemat ruang,

Kompatibilitas Luas
Memastikan Perjalanan yang Menyenangkan.
Dengan input tegangan lebar 100V-240v, pada dasarnya mencakup standar voltase dari berbagai daerah, yang membebaskan kekhawatiran Anda dalam perjalanan.

Keamanan dengan Multi-perlindungan.
* Perlindungan dari Kelebihan Panas,
* Perlindungan dari Kelebihan daya,
* Perlindungan dari Tegangan Lebih,
* Perlindungan dari Kelebihan Arus,
* Perlindungan dari Hubungan arus Pendek

Highlights:
Input 1: AC100-240V/50-60Hz
Input 2: 5V 2A(T)
Output 1/2: DC5V 2.4A(Max)
Product Name: Power Duo
USB Charger Power: 10W
Power Bank Capacity: 5000mAh
Features: 2.4A fast charging
Size (L x W x H): L72*W61*H31mm/L2.83*W2.4*H1.22inch
Weight: 168g/5.93oz

isi Paket:
1 x Power Duo USB Charger, 1 x Warranty Card",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/17/c75b192a-2c79-4ee9-9cf0-43c59059936e.jpg.webp?ect=4g,139000,4.9,Zola Indonesia
Philips DLP6712N Black Power Bank - 10000 mAh Type C & Micro input,"Info pengiriman:
1. Pengiriman ke luar pulau untuk produk Powerbank tidak bisa melalui jalur udara
2. Pengiriman ke luar pulau mohon memilih jasa kirim POS Indonesia

Feature:
- Both type c and micro port supports input
- 2 USB output supports charging two devices at same time
- multiple safety protection: over-current, over-charge, over-temperature, short-circuit

Specification:
- Input: Type C: DC 5V / 2A;
- Micro: DC 5V / 2A
- Output：USB-A*2 DC 5V 1A /2.1A
- Capacity：10000mAh 37Wh Li-polymer
- Dimension：153(L)*78(W)*12.8(H)mm
- Weight： 210g
- Ultra fast portable powerbank with Type-C input and output port
- 2 USB Type-A output
- ABS + PC special texture, Anti-slip & Anti-scrath
- Safe for Travelling, boarding standard
- Lithium-Polymer Battery safer battery
- Portable Design, light weight 210g
- Slim design with 12.8mm thickness
- 1 year warranty PT ANP

Philips kini ada additional card untuk kamu yang ingin memberikan kado untuk orang tersayang. Cocok untuk moment Natal, Ulang Tahun dan Ucapan Bersuka Cita lainnya.
Silakan tambahkan additional card untuk setiap pesananmu!",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/18/bc4b2724-55da-455c-9457-e3589ab81f35.jpg.webp?ect=4g,199000,4.9,Philips Audio Official
